,ANGELEGT_AM,start_date_delict,start_time_delict,end_date_delict,end_time_delict,LOR,damage_amount,intent_delict,bike_type,delict,description,crime_duration_days,crime_duration_hours,year,month
145,2022-12-26,2022-12-26,17,2022-12-26,20,01100206,4000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,12
146,2022-12-26,2022-02-12,17,2022-02-12,20,02300314,1399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,12
147,2022-12-26,2022-12-22,18,2022-12-23,10,11501339,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2022,12
148,2022-12-26,2022-12-22,18,2022-12-23,8,02200213,800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2022,12
149,2022-12-26,2022-12-24,11,2022-12-26,11,03500934,305,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,0,2022,12
150,2022-12-26,2022-11-11,20,2022-12-11,5,08100208,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,15,2022,12
151,2022-12-26,2022-12-24,9,2022-12-24,15,04300414,1366,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
152,2022-12-26,2022-12-16,8,2022-12-18,14,07400721,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,6,2022,12
153,2022-12-26,2022-12-25,20,2022-12-26,9,03601142,8199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2022,12
154,2022-12-26,2022-12-23,19,2022-12-23,21,01100308,724,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
155,2022-12-25,2022-12-24,13,2022-12-25,2,01200627,5149,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2022,12
156,2022-12-25,2022-12-22,22,2022-12-24,12,01200521,850,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2 days,10,2022,12
157,2022-12-25,2022-12-23,22,2022-12-24,12,07400822,6509,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2022,12
158,2022-12-25,2022-12-22,22,2022-12-23,13,08100102,548,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1 days,9,2022,12
159,2022-12-25,2022-12-25,0,2022-12-25,10,01200626,935,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2022,12
160,2022-12-25,2022-12-23,18,2022-12-23,19,02300419,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
161,2022-12-25,2022-12-21,19,2022-12-22,8,11400930,498,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2022,12
162,2022-12-25,2022-12-21,14,2022-12-23,6,08100101,2050,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,8,2022,12
163,2022-12-25,2022-12-13,17,2022-12-13,22,11501341,3999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,12
164,2022-12-25,2022-12-25,14,2022-12-25,18,01100206,1720,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,4,2022,12
165,2022-12-25,2022-12-23,18,2022-12-23,21,11300722,900,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,12
166,2022-12-25,2022-12-23,13,2022-12-24,11,08100311,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2022,12
167,2022-12-24,2022-12-21,9,2022-12-21,17,09100101,1165,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,12
168,2022-12-24,2022-12-23,10,2022-12-23,19,06400839,3899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,12
169,2022-12-24,2022-12-23,16,2022-12-24,8,02400521,2164,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2022,12
170,2022-12-24,2022-12-23,10,2022-12-23,10,08301036,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
171,2022-12-24,2022-12-23,18,2022-12-24,11,01100313,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,7,2022,12
172,2022-12-24,2022-12-22,12,2022-12-22,16,08100207,750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,12
173,2022-12-24,2022-12-23,16,2022-12-24,8,02400521,2092,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2022,12
174,2022-12-24,2022-12-23,14,2022-12-24,15,06100207,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,1,2022,12
175,2022-12-24,2022-12-23,12,2022-12-24,10,08100209,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2022,12
176,2022-12-24,2022-12-24,16,2022-12-24,21,04501147,1220,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,12
177,2022-12-24,2022-12-22,22,2022-12-24,8,06100206,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,14,2022,12
178,2022-12-24,2022-12-17,12,2022-12-18,18,04501149,749,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2022,12
179,2022-12-24,2022-12-24,2,2022-12-24,10,03300516,979,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,12
180,2022-12-24,2022-12-21,19,2022-12-23,8,03601347,970,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,11,2022,12
181,2022-12-24,2022-12-24,11,2022-12-24,11,02200208,1500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
182,2022-12-23,2022-12-21,23,2022-12-21,23,07200412,700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
183,2022-12-23,2022-12-20,19,2022-12-23,7,09200717,496,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,3 days,12,2022,12
184,2022-12-23,2022-12-22,18,2022-12-23,3,05300841,739,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,15,2022,12
185,2022-12-23,2022-12-22,22,2022-12-23,8,09200613,412,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,14,2022,12
186,2022-12-23,2022-08-12,16,2022-09-12,9,04501153,1400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,7,2022,12
187,2022-12-23,2022-12-23,15,2022-12-23,16,03400826,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
188,2022-12-23,2022-12-23,20,2022-12-23,20,02200209,120,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,12
189,2022-12-23,2022-12-22,22,2022-12-23,9,02500835,999,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,13,2022,12
190,2022-12-23,2022-12-22,23,2022-12-23,10,07501031,750,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,13,2022,12
191,2022-12-23,2022-12-21,17,2022-12-21,17,05200527,800,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,0,2022,12
192,2022-12-23,2022-12-22,14,2022-12-22,22,06300528,1320,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,12
193,2022-12-23,2022-12-22,19,2022-12-23,8,06400838,1168,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2022,12
194,2022-12-23,2022-12-19,7,2022-12-19,15,03300514,490,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,12
195,2022-12-23,2022-12-21,20,2022-12-23,10,02500726,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,10,2022,12
196,2022-12-23,2022-12-20,22,2022-12-21,10,08100102,1005,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2022,12
197,2022-12-23,2022-12-23,8,2022-12-23,9,02300419,1924,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
198,2022-12-23,2022-12-23,17,2022-12-23,23,02500729,169,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
199,2022-12-23,2022-11-25,16,2022-11-25,20,08100416,600,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,12
200,2022-12-23,2022-12-23,13,2022-12-23,13,01100103,1400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
201,2022-12-23,2022-12-23,12,2022-12-23,14,04501043,2379,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
202,2022-12-23,2022-12-23,5,2022-12-23,14,05100316,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,12
203,2022-12-23,2022-12-20,19,2022-12-21,17,07100206,994,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2022,12
204,2022-12-23,2022-12-21,19,2022-12-21,23,04300416,2729,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,12
205,2022-12-23,2022-12-23,17,2022-12-23,18,01100310,1456,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
206,2022-12-23,2022-12-22,19,2022-12-22,19,02100101,424,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
207,2022-12-23,2022-12-22,17,2022-12-23,11,09501737,390,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2022,12
208,2022-12-23,2022-12-23,18,2022-12-23,20,01100308,1850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
209,2022-12-22,2022-12-21,17,2022-12-21,18,01100206,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
210,2022-12-22,2022-12-21,17,2022-12-21,20,02300314,920,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,12
211,2022-12-22,2022-12-21,21,2022-12-22,9,06300527,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2022,12
212,2022-12-22,2022-09-16,20,2022-09-17,8,01300836,319,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2022,12
213,2022-12-22,2022-12-19,20,2022-12-20,7,04300414,540,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,13,2022,12
214,2022-12-22,2022-12-22,15,2022-12-22,16,04501149,9229,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
215,2022-12-22,2022-12-21,21,2022-12-22,8,07400721,1448,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,13,2022,12
216,2022-12-22,2022-12-21,23,2022-12-22,11,08100314,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2022,12
217,2022-12-22,2022-12-21,11,2022-12-21,13,04200310,4198,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
218,2022-12-22,2022-12-20,17,2022-12-22,15,07400825,940,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,2,2022,12
219,2022-12-22,2022-12-21,18,2022-12-21,21,08100206,1143,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,12
220,2022-12-22,2022-12-19,16,2022-12-20,13,08100104,775,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2022,12
221,2022-12-22,2022-12-21,15,2022-12-22,7,01401047,2000,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,8,2022,12
222,2022-12-22,2022-12-21,14,2022-12-22,12,01200522,1100,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1 days,2,2022,12
223,2022-12-22,2022-12-21,15,2022-12-22,12,02200211,0,Ja,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2022,12
224,2022-12-22,2022-12-20,18,2022-12-21,14,03701658,844,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,4,2022,12
225,2022-12-22,2022-12-14,0,2022-12-16,18,03701556,3300,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,18,2022,12
226,2022-12-22,2022-12-17,1,2022-12-19,17,11400927,938,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,16,2022,12
227,2022-12-22,2022-12-21,7,2022-12-21,17,03200309,573,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2022,12
228,2022-12-22,2022-12-22,16,2022-12-22,22,07400721,1388,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
229,2022-12-22,2022-12-21,23,2022-12-21,23,09200717,0,Ja,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
230,2022-12-22,2022-12-21,22,2022-12-22,7,08100415,1750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,15,2022,12
231,2022-12-22,2022-12-13,9,2022-12-14,7,03701554,2132,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2022,12
232,2022-12-22,2022-12-20,19,2022-12-22,9,07100102,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,10,2022,12
233,2022-12-22,2022-12-22,17,2022-12-22,18,03400723,978,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
234,2022-12-22,2022-12-22,17,2022-12-22,20,11300616,655,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,12
235,2022-12-22,2022-12-20,12,2022-12-20,18,04501042,410,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
236,2022-12-22,2022-12-19,20,2022-12-21,19,02500726,1220,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,1,2022,12
237,2022-12-22,2022-12-21,20,2022-12-22,12,07400721,63,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2022,12
238,2022-12-22,2022-12-19,22,2022-12-20,16,01100309,333,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2022,12
239,2022-12-22,2022-12-19,7,2022-12-19,8,08100419,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
240,2022-12-22,2022-12-21,16,2022-12-22,9,11400927,433,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,7,2022,12
241,2022-12-22,2022-12-19,17,2022-12-22,12,08100206,1140,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,5,2022,12
242,2022-12-22,2022-12-21,7,2022-12-21,11,07601442,579,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,12
243,2022-12-22,2022-12-21,21,2022-12-21,21,03100103,614,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
244,2022-12-22,2022-12-13,17,2022-12-14,7,02300419,0,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2022,12
245,2022-12-22,2022-12-21,8,2022-12-21,14,04400830,1249,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
246,2022-12-22,2022-12-22,18,2022-12-22,20,01100311,1050,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
247,2022-12-22,2022-03-09,12,2022-04-09,12,01200629,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,0,2022,12
248,2022-12-22,2022-12-19,18,2022-12-20,7,02400623,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2022,12
249,2022-12-22,2022-12-21,9,2022-12-21,17,04200308,1200,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,8,2022,12
250,2022-12-22,2022-12-14,17,2022-12-15,18,01100309,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,1,2022,12
251,2022-12-22,2022-03-12,21,2022-03-12,21,02500833,2000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,12
252,2022-12-22,2022-12-21,18,2022-12-22,13,03300411,300,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,5,2022,12
253,2022-12-22,2022-12-20,23,2022-12-21,10,04500939,1999,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,13,2022,12
254,2022-12-22,2022-12-20,14,2022-12-21,7,02500727,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,7,2022,12
255,2022-12-21,2022-12-21,9,2022-12-21,9,02300419,200,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,12
256,2022-12-21,2022-12-20,16,2022-12-21,12,01401043,1149,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,4,2022,12
257,2022-12-21,2022-12-18,17,2022-12-21,16,05300841,487,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,1,2022,12
258,2022-12-21,2022-12-21,7,2022-12-21,17,11501341,1264,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2022,12
259,2022-12-21,2022-12-20,17,2022-12-21,8,02200212,1950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,9,2022,12
260,2022-12-21,2022-10-12,20,2022-12-13,8,03601347,779,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,62 days,12,2022,12
261,2022-12-21,2022-12-19,17,2022-12-19,18,01401043,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
262,2022-12-21,2022-12-17,22,2022-12-18,9,08200727,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,13,2022,12
263,2022-12-21,2022-10-11,16,2022-11-11,13,05200630,2440,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,3,2022,12
264,2022-12-21,2022-12-19,22,2022-12-21,16,07400824,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,6,2022,12
265,2022-12-21,2022-12-18,19,2022-12-20,10,08100311,480,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,9,2022,12
266,2022-12-21,2022-12-20,9,2022-12-20,13,06300633,775,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,12
267,2022-12-21,2022-12-21,10,2022-12-21,12,12100204,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
268,2022-12-21,2022-12-21,8,2022-12-21,12,04501045,4000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,12
269,2022-12-21,2022-12-21,7,2022-12-21,9,06100209,2700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
270,2022-12-21,2022-12-20,18,2022-12-21,8,07400927,680,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2022,12
271,2022-12-21,2022-12-21,8,2022-12-21,20,10400836,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2022,12
272,2022-12-21,2022-12-21,21,2022-12-21,21,08100418,700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,12
273,2022-12-21,2022-12-21,2,2022-12-21,4,04500939,1,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
274,2022-12-21,2022-12-18,15,2022-12-21,8,11300616,699,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,3 days,7,2022,12
275,2022-12-21,2022-12-20,12,2022-12-20,16,04300623,528,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,12
276,2022-12-21,2022-12-21,9,2022-12-21,11,04300619,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,2,2022,12
277,2022-12-21,2022-12-21,8,2022-12-21,13,01300733,2136,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,12
278,2022-12-21,2022-12-21,9,2022-12-21,15,01401048,1590,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
279,2022-12-21,2022-12-20,20,2022-12-21,11,01100415,1300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,9,2022,12
280,2022-12-21,2022-12-20,16,2022-12-21,8,08100418,520,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2022,12
281,2022-12-21,2022-12-20,15,2022-12-21,7,11300620,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2022,12
282,2022-12-21,2022-12-21,14,2022-12-21,19,01100312,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,12
283,2022-12-21,2022-12-17,19,2022-12-20,16,03701658,1000,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,3 days,3,2022,12
284,2022-12-21,2022-12-19,3,2022-12-19,4,03601245,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,12
285,2022-12-21,2022-10-12,20,2022-12-13,8,03601347,1101,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,62 days,12,2022,12
286,2022-12-21,2022-12-19,17,2022-12-19,23,05300841,2049,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
287,2022-12-21,2022-11-30,17,2022-11-30,19,09200715,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,12
288,2022-12-21,2022-12-19,10,2022-12-19,16,01300834,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,12
289,2022-12-21,2022-12-20,10,2022-12-21,12,03500934,1147,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2022,12
290,2022-12-21,2022-07-12,16,2022-08-12,7,07601442,780,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,9,2022,12
