,ANGELEGT_AM,start_date_delict,start_time_delict,end_date_delict,end_time_delict,LOR,damage_amount,intent_delict,bike_type,delict,description,crime_duration_days,crime_duration_hours,year,month
146,2023-02-16,2023-10-02,19,2023-11-02,12,03400724,452,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,7,2023,2
147,2023-02-16,2023-01-24,19,2023-01-25,13,06400844,690,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2023,2
148,2023-02-16,2023-02-15,18,2023-02-16,8,08100207,495,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,2
149,2023-02-16,2023-02-14,21,2023-02-16,12,03601451,2600,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,9,2023,2
150,2023-02-16,2023-10-02,15,2023-02-13,15,03100102,500,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-231 days,0,2023,2
151,2023-02-16,2023-02-15,23,2023-02-15,23,07100103,625,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
152,2023-02-16,2023-02-15,15,2023-02-16,7,02500833,561,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,2
153,2023-02-16,2023-02-15,17,2023-02-16,14,08100419,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2023,2
154,2023-02-16,2023-10-02,15,2023-02-13,15,03100102,500,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-231 days,0,2023,2
155,2023-02-16,2023-02-14,9,2023-02-14,16,12400617,210,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2023,2
156,2023-02-16,2023-02-16,8,2023-02-16,19,06300526,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2023,2
157,2023-02-16,2023-02-15,18,2023-02-15,20,06400839,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,2,2023,2
158,2023-02-16,2023-02-15,19,2023-02-16,7,06100207,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2023,2
159,2023-02-16,2022-12-19,18,2022-12-20,8,02500836,839,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,2
160,2023-02-16,2023-02-16,12,2023-02-16,14,07601544,460,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
161,2023-02-15,2023-02-14,22,2023-02-14,23,01300731,5800,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
162,2023-02-15,2023-02-14,20,2023-02-15,10,07100103,700,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,10,2023,2
163,2023-02-15,2023-02-15,13,2023-02-15,15,12400720,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
164,2023-02-15,2023-02-15,8,2023-02-15,16,02300419,1800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,2
165,2023-02-15,2023-02-14,7,2023-02-14,16,01300834,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,2
166,2023-02-15,2023-02-13,18,2023-02-14,9,02200208,920,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,9,2023,2
167,2023-02-15,2023-08-02,15,2023-08-02,19,08100310,869,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
168,2023-02-15,2023-02-15,7,2023-02-15,17,04501151,1020,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,2
169,2023-02-15,2023-02-15,13,2023-02-15,13,01100308,796,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
170,2023-02-15,2023-02-14,18,2023-02-14,22,10300731,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
171,2023-02-15,2023-02-14,11,2023-02-14,13,08100209,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
172,2023-02-15,2023-02-14,19,2023-02-15,8,08200833,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,2
173,2023-02-15,2023-02-14,18,2023-02-15,8,02500832,1150,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,10,2023,2
174,2023-02-15,2023-02-14,18,2023-02-15,8,03601142,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,2
175,2023-02-15,2023-02-15,15,2023-02-15,18,02300418,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
176,2023-02-15,2023-02-15,10,2023-02-15,16,08100314,250,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,2
177,2023-02-15,2023-02-13,8,2023-02-14,8,01100313,50,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,0,2023,2
178,2023-02-15,2023-02-14,8,2023-02-15,8,04501148,1999,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,0,2023,2
179,2023-02-15,2023-02-14,19,2023-02-15,12,03601245,120,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,7,2023,2
180,2023-02-15,2023-02-14,18,2023-02-15,7,07200413,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,2
181,2023-02-15,2023-11-02,14,2023-02-14,10,11401136,1678,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,-261 days,4,2023,2
182,2023-02-15,2023-02-14,14,2023-02-15,8,12400617,724,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2023,2
183,2023-02-15,2023-02-14,20,2023-02-14,23,02300314,2577,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
184,2023-02-15,2023-02-13,17,2023-02-14,18,02500835,2120,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,1,2023,2
185,2023-02-15,2023-02-15,8,2023-02-15,12,08100415,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
186,2023-02-15,2023-02-15,8,2023-02-15,9,01300733,4000,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,1,2023,2
187,2023-02-15,2023-02-15,9,2023-02-15,13,03200206,1233,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
188,2023-02-15,2023-06-02,12,2023-06-02,20,01100309,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,2
189,2023-02-15,2023-02-15,13,2023-02-15,13,02100106,3149,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
190,2023-02-15,2023-02-14,12,2023-02-14,16,06200421,848,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
191,2023-02-15,2023-02-14,18,2023-02-15,8,03601142,900,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,2
192,2023-02-15,2023-01-15,11,2023-01-15,14,03400826,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
193,2023-02-15,2023-02-14,9,2023-02-15,19,08200623,396,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,2
194,2023-02-15,2023-02-15,18,2023-02-15,18,10300734,450,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
195,2023-02-15,2023-02-14,13,2023-02-14,13,02300315,120,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
196,2023-02-15,2023-02-13,19,2023-02-13,23,03701555,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
197,2023-02-15,2023-02-14,11,2023-02-14,20,02500833,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,2
198,2023-02-15,2023-02-15,13,2023-02-15,14,08300934,497,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
199,2023-02-15,2023-02-14,7,2023-02-14,15,06400735,334,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,2
200,2023-02-15,2023-02-15,8,2023-02-15,13,03701556,0,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,2
201,2023-02-15,2022-12-08,8,2022-08-14,22,06400737,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-116 days,14,2023,2
202,2023-02-15,2023-02-15,11,2023-02-15,14,03601451,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
203,2023-02-15,2023-02-14,8,2023-02-14,18,12100205,485,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,2
204,2023-02-15,2023-02-15,16,2023-02-15,19,08100101,2700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
205,2023-02-14,2023-02-13,21,2023-02-14,9,02500835,1420,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2023,2
206,2023-02-14,2023-02-13,8,2023-02-13,17,01100415,745,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,2
207,2023-02-14,2023-02-13,11,2023-02-14,9,02300418,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2023,2
208,2023-02-14,2023-12-02,17,2023-02-14,7,08100101,1600,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,-291 days,10,2023,2
209,2023-02-14,2023-02-13,18,2023-02-14,7,08100206,1600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,2
210,2023-02-14,2023-10-02,17,2023-11-02,14,03601244,920,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,3,2023,2
211,2023-02-14,2023-12-02,19,2023-02-13,16,03601243,820,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,3,2023,2
212,2023-02-14,2023-02-13,19,2023-02-14,8,04501148,1462,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,2
213,2023-02-14,2023-02-14,9,2023-02-14,11,01100416,1049,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
214,2023-02-14,2023-12-02,15,2023-02-13,8,12200309,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,7,2023,2
215,2023-02-14,2023-02-14,3,2023-02-14,3,05200629,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
216,2023-02-14,2023-11-02,13,2023-11-02,13,08100416,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2023,2
217,2023-02-14,2023-10-02,17,2023-11-02,14,03601244,980,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,3,2023,2
218,2023-02-14,2023-01-02,11,2023-01-02,16,06400737,0,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,2
219,2023-02-14,2023-01-26,19,2023-01-27,4,02500832,1100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,15,2023,2
220,2023-02-14,2023-02-14,7,2023-02-14,14,02400521,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2023,2
221,2023-02-14,2023-02-13,12,2023-02-13,13,04400834,3283,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
222,2023-02-14,2023-02-13,18,2023-02-14,8,02200209,2303,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,2
223,2023-02-14,2023-02-14,9,2023-02-14,18,03601452,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,2
224,2023-02-14,2023-11-02,8,2023-12-02,16,01401043,350,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,8,2023,2
225,2023-02-14,2023-02-13,16,2023-02-14,10,04300412,1038,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2023,2
226,2023-02-14,2023-02-13,1,2023-02-13,1,01300732,1445,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
227,2023-02-14,2023-01-28,10,2023-01-29,15,07100102,379,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,5,2023,2
228,2023-02-14,2023-10-02,18,2023-12-02,18,02200208,899,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,0,2023,2
229,2023-02-14,2023-02-14,18,2023-02-14,20,01100207,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
230,2023-02-14,2023-02-13,19,2023-02-13,21,03601346,4300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
231,2023-02-14,2023-10-02,0,2023-11-02,10,09501838,1893,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,10,2023,2
232,2023-02-14,2023-01-27,18,2023-01-28,13,02200213,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,5,2023,2
233,2023-02-14,2023-02-13,19,2023-02-14,8,02200208,230,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,2
234,2023-02-14,2023-01-02,16,2023-02-02,10,08100313,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,6,2023,2
235,2023-02-14,2023-10-02,19,2023-10-02,22,01401043,3334,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
236,2023-02-14,2023-10-02,20,2023-02-13,17,02300418,1520,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,-231 days,3,2023,2
237,2023-02-14,2023-12-02,12,2023-12-02,13,09100101,730,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
238,2023-02-14,2023-12-02,17,2023-02-14,14,09501737,2500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,-291 days,3,2023,2
239,2023-02-14,2023-02-14,16,2023-02-14,18,01100206,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
240,2023-02-14,2023-11-02,15,2023-02-13,8,02200213,320,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-262 days,7,2023,2
241,2023-02-14,2023-02-13,8,2023-02-13,18,04200206,400,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,2
242,2023-02-14,2023-10-02,14,2023-12-02,14,09100202,535,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,0,2023,2
243,2023-02-14,2023-02-13,11,2023-02-13,16,02500833,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,2
244,2023-02-14,2023-09-02,9,2023-09-02,12,01200628,1047,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
245,2023-02-14,2023-02-13,17,2023-02-14,9,08100415,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,2
246,2023-02-14,2023-02-14,22,2023-02-14,22,03601142,0,Ja,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
247,2023-02-14,2023-10-02,17,2023-02-13,7,03400721,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-231 days,10,2023,2
248,2023-02-14,2023-02-13,14,2023-02-13,23,10300732,1100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,2
249,2023-02-14,2023-02-13,15,2023-02-13,19,08100416,1125,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
250,2023-02-14,2023-02-14,13,2023-02-14,15,09100101,728,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
251,2023-02-14,2023-02-14,8,2023-02-14,14,11401034,629,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,2
252,2023-02-14,2023-02-13,10,2023-02-13,13,01300730,429,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
253,2023-02-13,2023-12-02,15,2023-12-02,23,03701555,700,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,2
254,2023-02-13,2023-10-02,18,2023-02-13,11,01401043,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-231 days,7,2023,2
255,2023-02-13,2023-02-13,4,2023-02-13,14,09501838,4499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,2
256,2023-02-13,2023-02-13,14,2023-02-13,15,02500729,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
257,2023-02-13,2023-10-02,17,2023-11-02,13,02200209,478,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,4,2023,2
258,2023-02-13,2023-02-13,9,2023-02-13,17,11501340,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,2
259,2023-02-13,2023-10-02,6,2023-10-02,7,07300618,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
260,2023-02-13,2023-12-02,4,2023-12-02,4,02200208,2800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
261,2023-02-13,2023-11-02,18,2023-12-02,10,09200818,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,8,2023,2
262,2023-02-13,2023-10-02,18,2023-02-13,9,02500834,1079,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,-231 days,9,2023,2
263,2023-02-13,2023-12-02,18,2023-02-13,9,11400930,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,9,2023,2
264,2023-02-13,2023-09-02,18,2023-10-02,15,08100418,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,3,2023,2
265,2023-02-13,2023-06-02,9,2023-06-02,18,02300316,270,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,2
266,2023-02-13,2023-10-02,18,2023-10-02,19,03501037,4760,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
267,2023-02-13,2023-09-02,7,2023-09-02,15,09401534,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,2
268,2023-02-13,2023-12-02,9,2023-12-02,21,07400720,950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2023,2
269,2023-02-13,2023-02-13,11,2023-02-13,13,08100314,1500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
270,2023-02-13,2023-12-02,12,2023-12-02,18,06400735,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,2
271,2023-02-13,2023-12-02,4,2023-02-13,11,08100310,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,7,2023,2
272,2023-02-13,2023-11-02,19,2023-12-02,14,09401534,249,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,30 days,5,2023,2
273,2023-02-13,2023-09-02,14,2023-09-02,20,05100209,250,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,2
274,2023-02-13,2023-11-02,19,2023-12-02,11,03601142,870,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,8,2023,2
275,2023-02-13,2023-02-13,9,2023-02-13,9,01401047,600,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
276,2023-02-13,2023-10-02,8,2023-10-02,19,01401049,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2023,2
277,2023-02-13,2023-12-02,15,2023-02-13,15,02200212,720,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,0,2023,2
278,2023-02-13,2023-12-02,16,2023-02-13,8,08100102,974,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,8,2023,2
279,2023-02-13,2023-12-02,18,2023-02-13,9,08100418,460,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,9,2023,2
280,2023-02-13,2023-11-02,14,2023-11-02,14,12100101,2000,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,0,2023,2
281,2023-02-13,2023-12-02,21,2023-02-13,9,03601142,570,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,12,2023,2
282,2023-02-13,2023-11-02,19,2023-02-13,7,02500729,1850,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-262 days,12,2023,2
283,2023-02-13,2023-10-02,13,2023-12-02,18,03400721,1200,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,61 days,5,2023,2
284,2023-02-13,2023-10-02,8,2023-10-02,20,06300633,548,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2023,2
285,2023-02-13,2023-12-02,21,2023-02-13,9,04501149,2349,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,12,2023,2
286,2023-02-13,2023-11-02,12,2023-11-02,12,02400625,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
287,2023-02-13,2023-12-02,17,2023-02-13,7,03701658,800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-292 days,10,2023,2
288,2023-02-13,2023-02-13,17,2023-02-13,19,01100311,1650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
289,2023-02-13,2023-02-13,21,2023-02-13,22,03601245,2000,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
290,2023-02-13,2023-02-13,2,2023-02-13,2,02500834,1000,Nein,Rennrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2023,2
291,2023-02-13,2023-07-02,16,2023-09-02,17,02500726,175,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,62 days,1,2023,2
