ANGELEGT_AM,LOR,bike_theft_count
2022-05-05,2200209,1
2022-05-05,2200211,1
2022-05-05,2200213,1
2022-05-05,2300419,1
2022-05-05,2500832,1
2022-05-05,2500835,1
2022-05-05,3100101,1
2022-05-05,3100102,1
2022-05-05,3300514,1
2022-05-05,3400721,1
2022-05-05,3501037,2
2022-05-05,3501038,2
2022-05-05,3601453,1
2022-05-05,4300412,1
2022-05-05,4500937,1
2022-05-05,4501147,1
2022-05-05,4501148,1
2022-05-05,4501153,1
2022-05-05,6100101,1
2022-05-05,6100102,1
2022-05-05,6100103,2
2022-05-05,6300633,2
2022-05-05,7100101,1
2022-05-05,7100103,1
2022-05-05,7200410,1
2022-05-05,7300619,2
2022-05-05,7400720,1
2022-05-05,7400823,1
2022-05-05,7601544,1
2022-05-05,8100101,2
2022-05-05,8100103,1
2022-05-05,8100310,1
2022-05-05,8100311,1
2022-05-05,8100416,1
2022-05-05,8100418,1
2022-05-05,8100419,1
2022-05-05,9401431,1
2022-05-05,9401432,1
2022-05-05,9501736,1
2022-05-05,10100207,2
2022-05-05,10100210,1
2022-05-05,10200629,1
2022-05-05,10300731,1
2022-05-05,10300734,1
2022-05-05,10400939,1
2022-05-05,11200513,2
2022-05-05,11300725,1
2022-05-05,11300826,1
2022-05-05,11400927,2
2022-05-05,12400618,1
2022-05-05,12400723,1
2022-05-05,12500927,1
2022-05-05,12500928,1
2022-05-06,1100104,1
2022-05-06,1100310,1
2022-05-06,1100312,1
2022-05-06,1300836,1
2022-05-06,1400938,1
2022-05-06,2100104,1
2022-05-06,2100106,1
2022-05-06,2200210,1
2022-05-06,2200212,1
2022-05-06,2400623,1
2022-05-06,3400619,2
2022-05-06,3400827,1
2022-05-06,3601139,1
2022-05-06,3601244,1
2022-05-06,3601450,1
2022-05-06,4300416,2
2022-05-06,4300622,1
2022-05-06,4400729,1
2022-05-06,4400834,1
2022-05-06,4501147,1
2022-05-06,5100315,1
2022-05-06,6100102,1
2022-05-06,6200420,1
2022-05-06,7100205,1
2022-05-06,7200410,1
2022-05-06,7300618,1
2022-05-06,7400823,1
2022-05-06,7501031,1
2022-05-06,8100208,1
2022-05-06,8100311,1
2022-05-06,8100418,1
2022-05-06,8100520,1
2022-05-06,8200727,1
2022-05-06,8401244,1
2022-05-06,10100102,1
2022-05-06,10100314,1
2022-05-06,11100101,1
2022-05-06,11100309,1
2022-05-06,11300619,1
2022-05-06,11501341,1
2022-05-06,12200412,1
2022-05-06,12400721,1
2022-05-07,1100104,1
2022-05-07,1100206,1
2022-05-07,1100308,1
2022-05-07,1100309,1
2022-05-07,1100415,1
2022-05-07,1200519,1
2022-05-07,1200624,1
2022-05-07,1300731,1
2022-05-07,1300834,2
2022-05-07,1300835,1
2022-05-07,1400938,1
2022-05-07,1400942,1
2022-05-07,1401043,1
2022-05-07,1401047,2
2022-05-07,1401048,3
2022-05-07,1401049,1
2022-05-07,2100104,2
2022-05-07,2200210,1
2022-05-07,2200211,1
2022-05-07,2200212,1
2022-05-07,2300418,1
2022-05-07,2400624,1
2022-05-07,2500726,1
2022-05-07,2500834,3
2022-05-07,2500835,1
2022-05-07,3100103,1
2022-05-07,3200206,1
2022-05-07,3200309,1
2022-05-07,3200310,2
2022-05-07,3500933,1
2022-05-07,3601243,1
2022-05-07,3601347,2
2022-05-07,3601348,1
2022-05-07,3601452,2
2022-05-07,3601453,1
2022-05-07,3701556,1
2022-05-07,3701660,1
2022-05-07,4200308,1
2022-05-07,4200310,2
2022-05-07,4300622,1
2022-05-07,4400727,1
2022-05-07,4501042,1
2022-05-07,4501045,1
2022-05-07,6100103,1
2022-05-07,6200422,1
2022-05-07,6400842,1
2022-05-07,7100205,1
2022-05-07,7300618,1
2022-05-07,7400721,1
2022-05-07,7400822,1
2022-05-07,7400927,1
2022-05-07,8100101,1
2022-05-07,8100104,1
2022-05-07,8100206,2
2022-05-07,8100312,2
2022-05-07,8100415,1
2022-05-07,8100416,1
2022-05-07,8200624,1
2022-05-07,8200729,1
2022-05-07,9100101,3
2022-05-07,9200510,2
2022-05-07,9200511,1
2022-05-07,9200715,1
2022-05-07,9401431,1
2022-05-07,9501939,1
2022-05-07,10300733,1
2022-05-07,11200513,1
2022-05-07,11300616,1
2022-05-07,11300619,1
2022-05-07,11401136,1
2022-05-07,11501238,1
2022-05-07,11501340,2
2022-05-07,12400721,1
2022-05-07,12601031,1
2022-05-08,1100310,1
2022-05-08,1300730,1
2022-05-08,1300732,1
2022-05-08,1300834,1
2022-05-08,1300836,1
2022-05-08,1400939,1
2022-05-08,1401047,1
2022-05-08,2100102,1
2022-05-08,2200207,2
2022-05-08,2200209,1
2022-05-08,2200211,1
2022-05-08,2200213,1
2022-05-08,2400624,1
2022-05-08,2500729,1
2022-05-08,2500835,1
2022-05-08,3100101,1
2022-05-08,3400721,1
2022-05-08,3400723,2
2022-05-08,3400724,1
2022-05-08,3601348,1
2022-05-08,3701554,2
2022-05-08,4200207,1
2022-05-08,4300517,1
2022-05-08,4501042,2
2022-05-08,4501149,1
2022-05-08,5100313,1
2022-05-08,5100316,1
2022-05-08,5200629,1
2022-05-08,7200307,1
2022-05-08,7300515,1
2022-05-08,7400823,1
2022-05-08,7601544,1
2022-05-08,8100101,1
2022-05-08,8100208,3
2022-05-08,8100417,1
2022-05-08,8100418,2
2022-05-08,9100101,1
2022-05-08,9200715,1
2022-05-08,9300923,1
2022-05-08,9501737,1
2022-05-08,9501939,1
2022-05-08,10100101,1
2022-05-08,10100102,1
2022-05-08,10100210,1
2022-05-08,10200524,1
2022-05-08,10400938,1
2022-05-08,11200513,1
2022-05-08,11300722,1
2022-05-08,11400931,1
2022-05-08,11501341,2
2022-05-09,1100102,1
2022-05-09,1100103,1
2022-05-09,1100310,1
2022-05-09,1100311,1
2022-05-09,1100416,1
2022-05-09,1200623,1
2022-05-09,1300732,1
2022-05-09,1300834,1
2022-05-09,1401044,1
2022-05-09,1401048,1
2022-05-09,2100104,1
2022-05-09,2100106,1
2022-05-09,2200207,1
2022-05-09,2200209,1
2022-05-09,2200210,2
2022-05-09,2200213,1
2022-05-09,2300315,1
2022-05-09,2300316,2
2022-05-09,2300418,1
2022-05-09,2400624,2
2022-05-09,2500726,2
2022-05-09,3100102,1
2022-05-09,3300514,1
2022-05-09,3400723,1
2022-05-09,3501038,1
2022-05-09,3601141,2
2022-05-09,3601142,1
2022-05-09,3601348,1
2022-05-09,3601452,1
2022-05-09,3701556,1
2022-05-09,3701658,1
2022-05-09,4300415,1
2022-05-09,4300416,1
2022-05-09,4501042,2
2022-05-09,4501150,1
2022-05-09,4501153,1
2022-05-09,5100315,1
2022-05-09,5200629,1
2022-05-09,5200633,1
2022-05-09,5300840,1
2022-05-09,6100102,2
2022-05-09,6200422,1
2022-05-09,6300526,2
2022-05-09,6300630,1
2022-05-09,6400839,1
2022-05-09,6400840,2
2022-05-09,6400842,1
2022-05-09,7100101,2
2022-05-09,7100204,1
2022-05-09,7200411,1
2022-05-09,7200414,2
2022-05-09,7400720,1
2022-05-09,7501031,1
2022-05-09,7601544,2
2022-05-09,8100103,1
2022-05-09,8100206,1
2022-05-09,8100208,2
2022-05-09,8100314,1
2022-05-09,8100417,1
2022-05-09,9100101,7
2022-05-09,9100304,1
2022-05-09,9100407,1
2022-05-09,9200613,1
2022-05-09,9301126,1
2022-05-09,10100210,1
2022-05-09,10100314,1
2022-05-09,10200628,1
2022-05-09,10300734,1
2022-05-09,10400938,1
2022-05-09,11200514,2
2022-05-09,11300620,1
2022-05-09,11400929,2
2022-05-09,11400931,1
2022-05-09,11401033,1
2022-05-09,11401034,2
2022-05-09,11501238,1
2022-05-09,11501341,1
2022-05-10,1100104,2
2022-05-10,1100311,2
2022-05-10,1100312,1
2022-05-10,1100313,1
2022-05-10,1200522,1
2022-05-10,1200629,2
2022-05-10,1300835,1
2022-05-10,1300836,3
2022-05-10,1401044,3
2022-05-10,1401047,2
2022-05-10,1401048,1
2022-05-10,2100101,1
2022-05-10,2100103,2
2022-05-10,2200209,1
2022-05-10,2300418,2
2022-05-10,2400522,1
2022-05-10,2400623,1
2022-05-10,2500727,1
2022-05-10,2500729,1
2022-05-10,2500831,1
2022-05-10,3100103,1
2022-05-10,3200310,2
2022-05-10,3400620,1
2022-05-10,3500934,1
2022-05-10,3601142,1
2022-05-10,3701658,1
2022-05-10,3701659,1
2022-05-10,4200205,1
2022-05-10,4300416,1
2022-05-10,4300622,1
2022-05-10,4300623,2
2022-05-10,4400727,1
2022-05-10,4400830,1
2022-05-10,4400832,1
2022-05-10,5100101,1
2022-05-10,5100316,2
2022-05-10,5200629,1
2022-05-10,5300839,1
2022-05-10,6300634,1
2022-05-10,6400839,1
2022-05-10,7100204,1
2022-05-10,7200409,1
2022-05-10,7200414,1
2022-05-10,7300516,3
2022-05-10,8100207,1
2022-05-10,8100416,1
2022-05-10,8100417,1
2022-05-10,9100305,1
2022-05-10,9200510,1
2022-05-10,9200715,1
2022-05-10,9200716,1
2022-05-10,9501941,1
2022-05-10,10300731,1
2022-05-10,10300733,1
2022-05-10,10300734,1
2022-05-10,11200411,1
2022-05-10,11400927,1
2022-05-10,11400929,1
2022-05-10,11401033,1
2022-05-10,12400723,1
2022-05-10,12500926,2
2022-05-10,12500930,1
2022-05-11,1100309,1
2022-05-11,1100310,1
2022-05-11,1100311,1
2022-05-11,1100415,1
2022-05-11,1100416,1
2022-05-11,1300835,1
2022-05-11,1400941,1
2022-05-11,2100102,1
2022-05-11,2100106,2
2022-05-11,2200208,1
2022-05-11,2300316,1
2022-05-11,2500729,1
2022-05-11,2500834,1
2022-05-11,3200310,1
2022-05-11,3300413,1
2022-05-11,3400619,1
2022-05-11,3400723,1
2022-05-11,3400725,1
2022-05-11,3400826,1
2022-05-11,3400827,1
2022-05-11,3500932,1
2022-05-11,3601140,1
2022-05-11,3601450,1
2022-05-11,4200203,1
2022-05-11,4200207,1
2022-05-11,4500938,1
2022-05-11,4501042,3
2022-05-11,4501044,1
2022-05-11,7100103,1
2022-05-11,7200307,1
2022-05-11,7200409,1
2022-05-11,7300517,1
2022-05-11,7501133,1
2022-05-11,8100101,1
2022-05-11,8100314,1
2022-05-11,8100416,1
2022-05-11,9100101,2
2022-05-11,9200715,1
2022-05-11,9300922,1
2022-05-11,11100204,1
2022-05-11,11400927,2
2022-05-11,12200309,1
2022-05-12,1100415,1
2022-05-12,1100416,1
2022-05-12,1200626,1
2022-05-12,1300835,1
2022-05-12,1300836,1
2022-05-12,1401043,3
2022-05-12,1401047,1
2022-05-12,1401048,1
2022-05-12,2100105,1
2022-05-12,2200207,1
2022-05-12,2200209,1
2022-05-12,2300418,1
2022-05-12,2400623,1
2022-05-12,2500830,1
2022-05-12,3100103,1
2022-05-12,3300516,1
2022-05-12,3500936,1
2022-05-12,3601243,1
2022-05-12,3601346,2
2022-05-12,3601347,1
2022-05-12,3701554,1
2022-05-12,3701658,1
2022-05-12,3701660,2
2022-05-12,4300416,1
2022-05-12,4300517,1
2022-05-12,4400835,1
2022-05-12,4501042,1
2022-05-12,5200632,1
2022-05-12,5300735,1
2022-05-12,7100101,2
2022-05-12,7100206,2
2022-05-12,7400720,1
2022-05-12,8100101,1
2022-05-12,8100105,1
2022-05-12,8100206,3
2022-05-12,8100314,1
2022-05-12,8100417,1
2022-05-12,9200510,1
2022-05-12,9501737,2
2022-05-12,10400939,1
2022-05-12,11100102,3
2022-05-12,11300620,1
2022-05-12,11401137,1
2022-05-12,12200309,1
2022-05-13,1100206,1
2022-05-13,1100311,1
2022-05-13,1200522,1
2022-05-13,1300730,1
2022-05-13,1400940,1
2022-05-13,1400942,1
2022-05-13,1401043,1
2022-05-13,1401045,1
2022-05-13,1401049,1
2022-05-13,2100101,1
2022-05-13,2200210,1
2022-05-13,2300315,1
2022-05-13,2300419,2
2022-05-13,2400625,1
2022-05-13,2500728,1
2022-05-13,2500832,1
2022-05-13,2500834,1
2022-05-13,2500835,2
2022-05-13,3200309,1
2022-05-13,3601140,1
2022-05-13,3601245,1
2022-05-13,3601348,1
2022-05-13,3601451,1
2022-05-13,3701554,1
2022-05-13,4300414,1
2022-05-13,4300416,1
2022-05-13,4300621,1
2022-05-13,4500936,1
2022-05-13,4501041,1
2022-05-13,4501150,1
2022-05-13,4501151,1
2022-05-13,5100104,1
2022-05-13,6200422,1
2022-05-13,6300526,1
2022-05-13,6400735,1
2022-05-13,6400737,1
2022-05-13,6400842,1
2022-05-13,7100206,1
2022-05-13,7200307,2
2022-05-13,7200412,2
2022-05-13,7200413,2
2022-05-13,7400927,1
2022-05-13,8100104,1
2022-05-13,8100311,1
2022-05-13,8100314,1
2022-05-13,8100417,1
2022-05-13,8100520,1
2022-05-13,8200729,1
2022-05-13,9100101,1
2022-05-13,9300922,1
2022-05-13,11401136,1
2022-05-13,11501341,1
2022-05-13,12100205,1
2022-05-13,12200308,1
2022-05-13,12500824,1
2022-05-13,12500825,1
2022-05-13,12601133,1
2022-05-14,1100103,1
2022-05-14,1100206,1
2022-05-14,1100310,2
2022-05-14,1401043,1
2022-05-14,1401044,1
2022-05-14,2100104,1
2022-05-14,2100106,1
2022-05-14,2200208,2
2022-05-14,2200210,1
2022-05-14,2200211,1
2022-05-14,2300315,1
2022-05-14,2300316,1
2022-05-14,2400624,2
2022-05-14,2500835,1
2022-05-14,3200309,1
2022-05-14,3500934,1
2022-05-14,3701554,1
2022-05-14,3701556,1
2022-05-14,4300621,2
2022-05-14,4501043,1
2022-05-14,4501045,1
2022-05-14,5200418,2
2022-05-14,5200629,1
2022-05-14,5300840,1
2022-05-14,6100102,1
2022-05-14,6100103,1
2022-05-14,7400927,1
2022-05-14,8100101,1
2022-05-14,8200727,1
2022-05-14,8200833,1
2022-05-14,9300923,1
2022-05-14,9501939,1
2022-05-14,9502043,1
2022-05-14,10100312,1
2022-05-14,10200524,1
2022-05-14,11200411,1
2022-05-14,11300617,1
2022-05-14,11300722,1
2022-05-14,11300724,1
2022-05-14,11400929,1
2022-05-14,11501238,1
2022-05-14,12400721,1
2022-05-14,12601235,1
2022-05-15,1100103,2
2022-05-15,1100313,2
2022-05-15,1200522,2
2022-05-15,1200623,2
2022-05-15,1200624,1
2022-05-15,1400938,1
2022-05-15,1400940,1
2022-05-15,1401048,1
2022-05-15,1401049,1
2022-05-15,2100105,1
2022-05-15,2200210,1
2022-05-15,2200211,1
2022-05-15,2200213,1
2022-05-15,2300315,1
2022-05-15,2300418,1
2022-05-15,2400623,1
2022-05-15,2400624,1
2022-05-15,2500834,1
2022-05-15,3100101,1
2022-05-15,3100103,1
2022-05-15,3400618,1
2022-05-15,3400724,2
2022-05-15,3400830,1
2022-05-15,3500932,1
2022-05-15,3601141,1
2022-05-15,3601451,1
2022-05-15,3701556,1
2022-05-15,3701657,2
2022-05-15,4200308,1
2022-05-15,4300620,1
2022-05-15,4300622,1
2022-05-15,4501040,1
2022-05-15,4501042,1
2022-05-15,4501148,2
2022-05-15,5100206,1
2022-05-15,5100316,1
2022-05-15,5200629,1
2022-05-15,5300735,1
2022-05-15,6100206,1
2022-05-15,6300526,1
2022-05-15,6300634,1
2022-05-15,6400839,2
2022-05-15,6400843,1
2022-05-15,7100101,1
2022-05-15,7200307,1
2022-05-15,7200308,1
2022-05-15,7400825,1
2022-05-15,7501030,2
2022-05-15,8100207,1
2022-05-15,8100313,1
2022-05-15,8100418,1
2022-05-15,9100304,1
2022-05-15,9301126,1
2022-05-15,9401534,1
2022-05-15,10300733,1
2022-05-15,11300725,1
2022-05-15,12100205,1
2022-05-15,12500928,1
2022-05-16,1100101,1
2022-05-16,1100310,2
2022-05-16,1100415,1
2022-05-16,1100416,1
2022-05-16,1200520,1
2022-05-16,1200522,2
2022-05-16,1200626,1
2022-05-16,1300732,1
2022-05-16,1300834,1
2022-05-16,1300836,2
2022-05-16,1400942,1
2022-05-16,1401044,1
2022-05-16,1401046,2
2022-05-16,1401049,1
2022-05-16,2100101,1
2022-05-16,2100105,1
2022-05-16,2100106,2
2022-05-16,2200210,4
2022-05-16,2200211,1
2022-05-16,2400623,1
2022-05-16,2500727,1
2022-05-16,2500830,1
2022-05-16,2500832,1
2022-05-16,2500833,2
2022-05-16,2500835,6
2022-05-16,3300412,2
2022-05-16,3400721,2
2022-05-16,3400722,1
2022-05-16,3400827,1
2022-05-16,3500932,1
2022-05-16,3500933,1
2022-05-16,3500936,2
2022-05-16,3501038,1
2022-05-16,3601139,1
2022-05-16,3601141,1
2022-05-16,3601142,1
2022-05-16,3601245,1
2022-05-16,3601348,1
2022-05-16,3601451,1
2022-05-16,3701554,1
2022-05-16,3701555,1
2022-05-16,3701659,1
2022-05-16,4300619,1
2022-05-16,4300620,2
2022-05-16,4300621,1
2022-05-16,4300624,1
2022-05-16,4400726,1
2022-05-16,4400727,1
2022-05-16,4400728,1
2022-05-16,4500936,1
2022-05-16,4501146,1
2022-05-16,4501147,1
2022-05-16,4501148,1
2022-05-16,4501149,1
2022-05-16,5200629,1
2022-05-16,5400943,1
2022-05-16,5400945,1
2022-05-16,6200313,1
2022-05-16,6300526,1
2022-05-16,6300632,1
2022-05-16,6400841,1
2022-05-16,7100102,4
2022-05-16,7100204,1
2022-05-16,7200308,2
2022-05-16,7200412,1
2022-05-16,7200413,1
2022-05-16,7400720,1
2022-05-16,7400822,3
2022-05-16,7601544,1
2022-05-16,8100101,2
2022-05-16,8100103,1
2022-05-16,8100105,1
2022-05-16,8100314,1
2022-05-16,8100418,1
2022-05-16,9100101,1
2022-05-16,9100304,2
2022-05-16,9200613,2
2022-05-16,9301025,1
2022-05-16,10100210,1
2022-05-16,10300733,1
2022-05-16,10400835,1
2022-05-16,10400939,1
2022-05-16,11200514,1
2022-05-16,11400928,1
2022-05-16,11400930,1
2022-05-16,11401135,1
2022-05-16,11501341,1
2022-05-16,12100101,1
2022-05-16,12500927,1
2022-05-17,1100205,1
2022-05-17,1100206,2
2022-05-17,1100310,1
2022-05-17,1200518,1
2022-05-17,1200519,1
2022-05-17,1200626,1
2022-05-17,1300730,1
2022-05-17,1300731,1
2022-05-17,1401043,1
2022-05-17,2100106,2
2022-05-17,2200207,1
2022-05-17,2200209,1
2022-05-17,2200210,2
2022-05-17,2300316,1
2022-05-17,2400623,1
2022-05-17,2400625,1
2022-05-17,2500728,1
2022-05-17,2500833,1
2022-05-17,2500834,1
2022-05-17,3200310,2
2022-05-17,3400721,1
2022-05-17,3400722,1
2022-05-17,3400723,2
2022-05-17,3500932,1
2022-05-17,3500933,1
2022-05-17,3500935,1
2022-05-17,3501037,1
2022-05-17,3601141,1
2022-05-17,3601245,1
2022-05-17,3601450,2
2022-05-17,3701554,1
2022-05-17,4300518,1
2022-05-17,4300619,1
2022-05-17,4300620,1
2022-05-17,4400835,1
2022-05-17,4500936,1
2022-05-17,4501043,1
2022-05-17,4501149,1
2022-05-17,4501151,1
2022-05-17,5100316,1
2022-05-17,6100103,1
2022-05-17,6400735,1
2022-05-17,7100102,1
2022-05-17,7200307,1
2022-05-17,7300619,3
2022-05-17,7400823,1
2022-05-17,7601238,1
2022-05-17,7601546,1
2022-05-17,8100101,1
2022-05-17,8100206,1
2022-05-17,8100314,1
2022-05-17,8100417,1
2022-05-17,8100418,1
2022-05-17,8200727,1
2022-05-17,9100202,1
2022-05-17,9100409,1
2022-05-17,9301126,2
2022-05-17,10100207,1
2022-05-17,11100206,1
2022-05-17,11200410,2
2022-05-17,11200515,1
2022-05-17,11300721,1
2022-05-17,11401032,1
2022-05-17,11501238,1
2022-05-17,11501341,1
2022-05-17,12100204,1
2022-05-17,12200307,1
2022-05-17,12400721,1
2022-05-17,12500928,1
2022-05-17,12601134,3
2022-05-18,1100309,2
2022-05-18,1100310,1
2022-05-18,1100311,1
2022-05-18,1100416,1
2022-05-18,1200518,1
2022-05-18,1200520,1
2022-05-18,1300730,1
2022-05-18,1300836,1
2022-05-18,1400937,2
2022-05-18,1400938,1
2022-05-18,1401047,1
2022-05-18,2100101,2
2022-05-18,2200210,1
2022-05-18,2200211,1
2022-05-18,2200213,1
2022-05-18,2300316,1
2022-05-18,2300418,1
2022-05-18,2300419,1
2022-05-18,2400623,2
2022-05-18,2500726,1
2022-05-18,2500727,1
2022-05-18,2500729,1
2022-05-18,2500833,1
2022-05-18,2500835,2
2022-05-18,3100103,1
2022-05-18,3200309,1
2022-05-18,3200310,1
2022-05-18,3300516,1
2022-05-18,3400724,1
2022-05-18,3400830,1
2022-05-18,3501038,1
2022-05-18,3601140,1
2022-05-18,3601141,1
2022-05-18,3601142,1
2022-05-18,3601243,1
2022-05-18,3701554,1
2022-05-18,4100101,1
2022-05-18,4300413,1
2022-05-18,4300414,1
2022-05-18,4300619,1
2022-05-18,4300622,2
2022-05-18,4501043,2
2022-05-18,4501044,1
2022-05-18,4501152,1
2022-05-18,5200630,1
2022-05-18,6100204,1
2022-05-18,6100206,2
2022-05-18,6400737,1
2022-05-18,6400840,1
2022-05-18,6400844,1
2022-05-18,7100204,3
2022-05-18,7200307,1
2022-05-18,7200308,1
2022-05-18,7200411,1
2022-05-18,7300517,2
2022-05-18,7300619,2
2022-05-18,7400823,1
2022-05-18,7501030,2
2022-05-18,7601238,1
2022-05-18,8100208,1
2022-05-18,8100209,2
2022-05-18,8100310,1
2022-05-18,8100312,1
2022-05-18,8100417,2
2022-05-18,9100101,1
2022-05-18,9200511,1
2022-05-18,9200613,1
2022-05-18,9501737,3
2022-05-18,10200418,1
2022-05-18,10200420,1
2022-05-18,11100307,1
2022-05-18,11200411,1
2022-05-18,11300620,1
2022-05-18,11300722,1
2022-05-18,11300724,1
2022-05-18,11300725,1
2022-05-18,11400927,1
2022-05-18,11401034,1
2022-05-18,11501341,2
2022-05-18,12200515,1
2022-05-18,12400619,1
2022-05-18,12500930,3
2022-05-18,12601133,1
2022-05-19,1100103,1
2022-05-19,1100206,2
2022-05-19,1100309,1
2022-05-19,1100310,1
2022-05-19,1100415,1
2022-05-19,1200520,1
2022-05-19,1200623,1
2022-05-19,1300733,2
2022-05-19,1401043,1
2022-05-19,1401044,1
2022-05-19,1401048,1
2022-05-19,2200210,2
2022-05-19,2300314,1
2022-05-19,2300419,1
2022-05-19,2400625,1
2022-05-19,2500831,1
2022-05-19,2500832,1
2022-05-19,2500835,1
2022-05-19,3200207,1
2022-05-19,3300411,1
2022-05-19,3400723,2
2022-05-19,3400827,1
2022-05-19,3400830,1
2022-05-19,3601139,1
2022-05-19,3601142,1
2022-05-19,3601245,2
2022-05-19,3601453,2
2022-05-19,4300415,1
2022-05-19,4300622,1
2022-05-19,4300623,2
2022-05-19,4501043,1
2022-05-19,4501045,1
2022-05-19,5100316,1
2022-05-19,5300841,1
2022-05-19,6100208,1
2022-05-19,6300526,1
2022-05-19,6300634,2
2022-05-19,7100102,2
2022-05-19,7100204,2
2022-05-19,7100205,1
2022-05-19,7100206,1
2022-05-19,7200308,1
2022-05-19,7200413,1
2022-05-19,7300515,1
2022-05-19,7400824,1
2022-05-19,7501029,1
2022-05-19,7601546,1
2022-05-19,8100101,1
2022-05-19,8100102,1
2022-05-19,8100416,1
2022-05-19,8100418,1
2022-05-19,8200727,1
2022-05-19,8401139,1
2022-05-19,9100305,1
2022-05-19,9200511,1
2022-05-19,9200613,2
2022-05-19,9200614,1
2022-05-19,9300921,1
2022-05-19,9501939,3
2022-05-19,10100101,1
2022-05-19,10100103,1
2022-05-19,10100206,1
2022-05-19,10200418,1
2022-05-19,10300734,1
2022-05-19,11100204,1
2022-05-19,11200410,1
2022-05-19,11300722,1
2022-05-19,11400930,1
2022-05-19,11401137,1
2022-05-19,12100205,1
2022-05-19,12200412,1
2022-05-19,12400722,1
2022-05-20,1100103,1
2022-05-20,1200629,1
2022-05-20,1300834,2
2022-05-20,1300835,1
2022-05-20,1400940,1
2022-05-20,1400942,1
2022-05-20,1401047,2
2022-05-20,2100101,1
2022-05-20,2200207,1
2022-05-20,2200210,1
2022-05-20,2300418,1
2022-05-20,2400522,1
2022-05-20,2500726,1
2022-05-20,2500834,1
2022-05-20,3300412,1
2022-05-20,3400721,1
2022-05-20,3500934,1
2022-05-20,3501037,1
2022-05-20,3501038,1
2022-05-20,3601452,1
2022-05-20,3701555,1
2022-05-20,4300414,1
2022-05-20,4300415,1
2022-05-20,4300622,2
2022-05-20,4500939,1
2022-05-20,4501043,1
2022-05-20,4501044,1
2022-05-20,4501045,1
2022-05-20,4501146,1
2022-05-20,4501149,2
2022-05-20,5200629,1
2022-05-20,6100102,1
2022-05-20,6100206,3
2022-05-20,6200314,1
2022-05-20,6300525,1
2022-05-20,6300629,1
2022-05-20,6400838,1
2022-05-20,7100102,1
2022-05-20,7200308,1
2022-05-20,7200409,1
2022-05-20,7200410,1
2022-05-20,7200412,1
2022-05-20,7200413,1
2022-05-20,7400720,1
2022-05-20,7501030,1
2022-05-20,8100103,1
2022-05-20,8100206,2
2022-05-20,8100209,1
2022-05-20,8100314,2
2022-05-20,8100415,2
2022-05-20,8100417,1
2022-05-20,8200726,1
2022-05-20,9100202,1
2022-05-20,9100304,1
2022-05-20,9100306,1
2022-05-20,9100408,1
2022-05-20,9200511,1
2022-05-20,9200613,2
2022-05-20,9301126,1
2022-05-20,9501736,1
2022-05-20,9501838,1
2022-05-20,10400836,1
2022-05-20,11300618,1
2022-05-20,11300721,2
2022-05-20,11501339,1
2022-05-20,11501340,1
2022-05-20,11501341,1
2022-05-20,12100206,1
2022-05-20,12200309,1
2022-05-20,12200413,1
2022-05-20,12400618,2
2022-05-20,12400720,1
2022-05-21,1100102,1
2022-05-21,1100308,1
2022-05-21,1100311,1
2022-05-21,1200519,1
2022-05-21,1200520,1
2022-05-21,1300836,1
2022-05-21,1400937,1
2022-05-21,1400940,1
2022-05-21,1401047,1
2022-05-21,2200211,1
2022-05-21,2200213,1
2022-05-21,3300514,1
2022-05-21,3601141,1
2022-05-21,3601243,1
2022-05-21,3601347,1
2022-05-21,3701555,1
2022-05-21,3701556,1
2022-05-21,3701659,1
2022-05-21,4200308,1
2022-05-21,4200311,1
2022-05-21,4300623,1
2022-05-21,4400729,1
2022-05-21,4400835,1
2022-05-21,4501152,1
2022-05-21,4501153,2
2022-05-21,5100105,1
2022-05-21,5200527,1
2022-05-21,5200631,1
2022-05-21,6300629,1
2022-05-21,6400842,1
2022-05-21,7200413,1
2022-05-21,7300618,1
2022-05-21,7400826,1
2022-05-21,7400928,1
2022-05-21,8100101,1
2022-05-21,8100206,1
2022-05-21,8100313,1
2022-05-21,9200512,1
2022-05-21,10100103,1
2022-05-21,10400836,1
2022-05-21,11100307,1
2022-05-21,11501341,1
2022-05-21,12400618,1
2022-05-22,1100308,1
2022-05-22,1100309,1
2022-05-22,1100310,1
2022-05-22,1100313,1
2022-05-22,1100414,1
2022-05-22,1200519,1
2022-05-22,1200624,1
2022-05-22,1300733,1
2022-05-22,1401048,1
2022-05-22,2200208,2
2022-05-22,2200212,1
2022-05-22,2200213,1
2022-05-22,3100101,2
2022-05-22,3100102,2
2022-05-22,3300411,1
2022-05-22,3400721,1
2022-05-22,3500936,1
2022-05-22,3601243,1
2022-05-22,3601348,1
2022-05-22,3601451,1
2022-05-22,3601452,1
2022-05-22,3701658,1
2022-05-22,4200309,1
